NoOfEvals,MsArexJggDoubleSphereUV_0,MsArexJggDoubleSphereUV_1,MsArexJggDoubleSphereUV_2,MsArexJggDoubleSphereUV_3,MsArexJggDoubleSphereUV_4,MsArexJggDoubleSphereUV_5,MsArexJggDoubleSphereUV_6,MsArexJggDoubleSphereUV_7,MsArexJggDoubleSphereUV_8,MsArexJggDoubleSphereUV_9
545050,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
545550,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
546050,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
546550,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
547050,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
547550,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
548050,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
548550,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
549050,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
549550,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
550000,30.299942490477154,18.89563941139445,27.144502681835387,26.929116755212007,25.53208149565081,47.619375692055804,27.76755337222369,19.272101836813967,26.194828595796317,24.414294030735615
550050,30.299942490477154,18.89563941139445,25.20157984654194,26.929116755212007,18.455478747023342,34.54817646275926,27.38499369060913,19.272101836813967,26.194828595796317,24.414294030735615
550550,6.95718502238323,6.198666696564349,10.033933097689314,16.83572733601765,8.004941041305937,9.443507212207292,9.739017789627422,8.052920776337622,9.65065911075048,11.096860843928203
551050,6.4778540902426585,8.208962615970137,7.112852200346748,8.687856044890816,5.154503018536558,9.443507212207292,4.127548947154167,5.817723271141708,5.998621039881093,7.370353851420192
551550,2.890835364287148,4.433885274525416,3.26763730795073,4.112536102424779,3.1017076620601145,2.7494690765283094,4.127548947154167,2.4844719191708813,3.663541007343646,2.808190121956019
552050,1.0885268111813375,1.9572214366589022,1.1526093494810152,1.3339166924380943,0.9861928367219731,2.3039562109236584,1.8276373275535736,0.7426960440264249,1.39167961819006,1.5711570056697737
552550,0.7047835868685998,1.0021778211772976,0.7486729267346552,0.6784581983354114,0.6862785249455049,1.0600324210224696,1.5578601752284957,0.7426960440264249,0.8371542965311768,1.1010547263238637
553050,0.7047835868685998,0.7139058218278133,0.6031809484759426,0.6046127874632311,0.21641367092173874,0.8095439732206811,0.6439963984195597,0.49728145863454787,0.8371542965311768,0.5236257041329474
553550,0.3558718562843979,0.38395506888815256,0.2186458567030785,0.5049802245104388,0.4796995889493235,0.6425907164826217,0.32071299969420075,0.41402022749872014,0.5843208299551818,0.2141093451093068
554050,0.22360944653179887,0.34564382064413174,0.2589248209777887,0.34469533231002425,0.3179301153280707,0.25814968217202405,0.22876273194927038,0.23809638776494405,0.41105523095775964,0.2141093451093068
554550,0.19760562353089065,0.19910644406298159,0.16464097931685842,0.21717007088856377,0.1956997987996325,0.17987632964354971,0.13733635349333256,0.21713108435664275,0.20500631733217586,0.2141093451093068
555050,0.14886554719717934,0.14957397997011743,0.15186731834565542,0.19204045642183348,0.13550158717534141,0.1426661042083801,0.13185224838644366,0.16886374743017296,0.18623100836869805,0.1630182065291934
555550,0.12117397023335463,0.1155413079636634,0.13982065032646113,0.13236134797686044,0.11323825098487228,0.1172257789025781,0.12074276196097336,0.13602942158599146,0.12520852027168045,0.12279016991866816
556050,0.11550127779559752,0.1155413079636634,0.11129151956644817,0.11007799319324868,0.11323825098487228,0.10958569233187401,0.1244586840311169,0.1252657225732843,0.11692897914033897,0.11816899301406031
556550,0.10677894939590836,0.1066147101228077,0.10780293469858283,0.11007799319324868,0.1091311177417414,0.10770049287388964,0.1134966804767113,0.10764727469247296,0.11575361241689319,0.10619221370234071
557050,0.10677894939590836,0.10407886167432462,0.10640685155242674,0.10396831717752575,0.10516057901041294,0.10711587048650283,0.1054293846574399,0.10476605671080429,0.10675779959659965,0.10547309085481446
557550,0.10454739252219508,0.10286397770378983,0.10286545279575374,0.10214743454242275,0.10277793027698601,0.10420613746598266,0.10272688869342328,0.10284071070477932,0.10248653523031032,0.10466931321709014
558050,0.10152339896312501,0.1016328597118687,0.10203339296407443,0.10210807522810342,0.10121454945293248,0.10113241466924101,0.10170835762354824,0.10172308778545239,0.10167499671896532,0.1006609863685384
558550,0.10058114396785768,0.10133429493628049,0.1005253371410666,0.10062293991311462,0.1005692448237458,0.1004384050433955,0.10090252223647028,0.10062006576748389,0.10086398188484896,0.10079181198385864
559050,0.10043998555703791,0.10048067174067438,0.10038168018957681,0.10091207911483512,0.1002676293431774,0.1004384050433955,0.10045667065959427,0.10071569163102594,0.10063152418680776,0.10101633399740403
559550,0.10035106479899512,0.10026279959595817,0.10027899727341379,0.10011941733044745,0.1001904060911015,0.10022179408786448,0.10026804044885088,0.10037525121494609,0.10039010720186034,0.10038209281928635
560050,0.1002223407579987,0.10019253578139509,0.10010172058508654,0.10016271021933332,0.1001096405687198,0.10015182628732347,0.10018016365484937,0.10008891193683066,0.10018481569882029,0.10018746698110992
560550,0.10012117658184132,0.1000672150423834,0.1001004739599027,0.10003806224992594,0.10005286025781597,0.10012823812256144,0.10012634425458769,0.10010656202431459,0.10013264686201935,0.10009802609078743
561050,0.10007347921395884,0.1000672150423834,0.1000386448106154,0.10003806224992594,0.10004000190945932,0.10004603991882938,0.10004392425004609,0.10005120110587755,0.10004356770388129,0.10003936174312981
561550,0.10004467075914211,0.1000042459253957,0.1000386448106154,0.100019386188501,0.10002017772801662,0.10002521965643406,0.10004292076775495,0.10002563945728875,0.10004356770388129,0.10005045273706557
562050,0.10001372773724816,0.10000970927273978,0.10002005011109082,0.10001562422272442,0.10001295662392214,0.10001961432480957,0.10001744758716324,0.10001890696815423,0.1000214120213929,0.10001707146283635
562550,0.10000983221637072,0.10000948475912029,0.10001102866793325,0.10001049917302157,0.10000557646615327,0.10000797940310864,0.1000071363131798,0.10000964980285489,0.10000887478287204,0.10000693633025153
563050,0.10000637725690992,0.1000032581441326,0.10000360744385813,0.10000654973889442,0.10000571301099667,0.10000499367790552,0.10000353704822983,0.10000455720649158,0.10000580167339866,0.10000693633025153
563550,0.10000246132966462,0.1000032581441326,0.10000360744385813,0.10000182592685679,0.10000295396788556,0.10000379348303266,0.10000267808429011,0.10000310277818115,0.10000120948482188,0.10000221573331672
564050,0.1000016149814373,0.10000097971810605,0.10000126385086487,0.10000116959049321,0.10000103869405993,0.10000184474480968,0.10000133653729901,0.10000202521492062,0.10000176749105809,0.10000170812246577
564550,0.10000083887877215,0.10000091989510924,0.10000124053395779,0.1000007490021824,0.10000050699503274,0.10000134693610994,0.10000087713351818,0.10000079220913712,0.10000153488047771,0.10000073920028028
565050,0.1000004906662283,0.10000033754636636,0.10000040179923282,0.10000047988194373,0.10000042790505777,0.10000025901245185,0.10000050865624602,0.10000060187617481,0.10000064427410171,0.10000080794035943
565550,0.1000002495345523,0.1000001271972788,0.1000003718040576,0.1000003053666734,0.10000028755022682,0.10000027583821196,0.10000026858072267,0.10000019973799741,0.10000036882856128,0.1000004618084254
566050,0.10000008976567512,0.1000000742194565,0.10000014219943243,0.10000017096836804,0.10000016601745505,0.10000022776341788,0.10000009636832805,0.10000014211813545,0.10000024674003052,0.10000022938043182
566550,0.10000004392818361,0.1000000678855081,0.1000001355890327,0.10000006720680238,0.10000004052335358,0.10000008897266151,0.10000007372116579,0.10000010900300771,0.10000015387626238,0.10000007521517727
567050,0.10000005738384167,0.10000003541817928,0.1000000418678198,0.1000000442324576,0.10000004052335358,0.10000001258612318,0.10000003389670759,0.10000005789584589,0.10000007894599057,0.10000003808733311
567550,0.1000000255601139,0.10000001713420513,0.10000002139800854,0.10000003308494547,0.10000002275262204,0.10000001258612318,0.10000002929207143,0.1000000216239202,0.10000003210222241,0.10000002437461548
568050,0.10000001377662614,0.10000000786045898,0.10000001110404973,0.10000001166034406,0.10000000842108053,0.10000001258612318,0.10000001770470404,0.10000001899982176,0.10000001185216688,0.10000002437461548
568550,0.10000001085772839,0.1000000067669831,0.10000001115160659,0.1000000039709093,0.10000000534482364,0.10000000334318673,0.10000001093014567,0.10000000761144168,0.10000001185216688,0.10000000456882266
569050,0.10000000430629097,0.10000000130542647,0.10000000482417405,0.10000000366427583,0.1000000041525301,0.10000000334318673,0.10000000475402801,0.10000000531489463,0.1000000052711257,0.10000000456882266
569550,0.1000000035462104,0.10000000130542647,0.10000000319456005,0.10000000324227021,0.10000000301505538,0.1000000027484558,0.10000000284894424,0.10000000285563244,0.10000000240599571,0.10000000498683316
570050,0.10000000124550569,0.10000000071842767,0.10000000270597738,0.10000000158774987,0.10000000211078595,0.10000000137092793,0.10000000147665829,0.10000000165882433,0.10000000131814643,0.10000000172945994
570550,0.10000000099118342,0.10000000059927579,0.10000000040201701,0.10000000090745212,0.10000000097283207,0.10000000038653271,0.10000000058950698,0.10000000095998439,0.10000000073110413,0.10000000088382938
571050,0.10000000020217675,0.10000000023993962,0.10000000040201701,0.10000000050646733,0.10000000038264369,0.10000000033457797,0.1000000003509531,0.10000000059636066,0.10000000060621829,0.10000000042426052
571550,0.10000000026154038,0.10000000015764554,0.10000000031763007,0.1000000002779179,0.10000000028066863,0.1000000002423422,0.1000000003509531,0.1000000001390429,0.10000000034566205,0.10000000040677041
572050,0.10000000007262458,0.10000000011032666,0.10000000015528848,0.10000000010164524,0.10000000014194428,0.10000000011456081,0.1000000001484736,0.1000000001390429,0.1000000002408545,0.10000000041961132
572550,0.10000000009686699,0.10000000005696888,0.10000000006108868,0.10000000008892082,0.10000000010247774,0.10000000006504406,0.10000000010903745,0.10000000003441596,0.10000000014547246,0.10000000012706785
573050,0.10000000004334002,0.10000000004532382,0.10000000007113635,0.10000000002825131,0.10000000007290517,0.10000000002495674,0.10000000005773098,0.10000000004254926,0.10000000005444144,0.10000000008939844
573550,0.10000000002491019,0.10000000002133871,0.10000000002044457,0.10000000002639352,0.10000000002733322,0.1000000000320995,0.10000000001434245,0.10000000001972571,0.10000000003345,0.10000000006611923
574050,0.10000000001425759,0.10000000000755616,0.10000000001362191,0.10000000001696766,0.10000000001863597,0.10000000001941498,0.10000000002376992,0.10000000001114566,0.10000000002043145,0.10000000002998798
574550,0.10000000000867398,0.10000000000495372,0.10000000000877565,0.10000000000982556,0.10000000001497707,0.1000000000076137,0.10000000000920144,0.10000000000945206,0.10000000001182925,0.10000000000962436
575050,0.10000000000245218,0.1000000000034402,0.10000000000150654,0.10000000000302207,0.10000000000504768,0.1000000000024478,0.10000000000815683,0.10000000000556611,0.10000000000965104,0.10000000000769296
575550,0.10000000000245218,0.10000000000184434,0.1000000000016341,0.10000000000274348,0.10000000000486683,0.10000000000210296,0.10000000000388329,0.10000000000213599,0.10000000000391765,0.1000000000053769
576050,0.10000000000184239,0.1000000000015109,0.1000000000005799,0.10000000000126265,0.10000000000160474,0.10000000000174461,0.10000000000174074,0.10000000000068236,0.10000000000280194,0.10000000000310866
576550,0.10000000000044401,0.10000000000053909,0.10000000000073064,0.1000000000009862,0.10000000000052148,0.10000000000080295,0.10000000000035407,0.10000000000060136,0.10000000000138204,0.10000000000150985
577050,0.10000000000052582,0.1000000000002406,0.10000000000026776,0.10000000000036319,0.10000000000027758,0.10000000000046609,0.10000000000035407,0.10000000000046667,0.10000000000063053,0.10000000000076495
577550,0.10000000000011497,0.1000000000002406,0.1000000000001978,0.10000000000013615,0.10000000000027758,0.10000000000026685,0.10000000000026447,0.10000000000019726,0.10000000000032505,0.10000000000030983
578050,0.10000000000007055,0.10000000000014232,0.10000000000008695,0.10000000000011369,0.10000000000017528,0.1000000000002691,0.10000000000018879,0.10000000000016447,0.10000000000018923,0.1000000000002145
578550,0.10000000000004364,0.10000000000005595,0.10000000000008422,0.10000000000014388,0.1000000000001289,0.10000000000009635,0.1000000000001265,0.10000000000009485,0.1000000000000754,0.10000000000010272
579050,0.1000000000000294,0.10000000000003188,0.10000000000004373,0.10000000000007188,0.10000000000003269,0.10000000000003922,0.10000000000006572,0.10000000000003144,0.10000000000006834,0.10000000000010464
579550,0.10000000000001888,0.10000000000003188,0.10000000000003223,0.10000000000002629,0.10000000000002378,0.10000000000003822,0.10000000000003832,0.10000000000002127,0.10000000000005439,0.10000000000003502
580050,0.10000000000001043,0.10000000000000915,0.10000000000001337,0.10000000000001388,0.10000000000000563,0.10000000000001363,0.10000000000001161,0.10000000000001252,0.10000000000001767,0.10000000000002629
580550,0.10000000000000761,0.10000000000000367,0.1000000000000052,0.10000000000000416,0.10000000000000964,0.10000000000000502,0.10000000000001034,0.10000000000000438,0.10000000000001254,0.10000000000001101
581050,0.10000000000000309,0.10000000000000255,0.10000000000000217,0.10000000000000416,0.10000000000000744,0.10000000000000289,0.10000000000000947,0.1000000000000022,0.10000000000000384,0.1000000000000135
581550,0.10000000000000056,0.10000000000000152,0.10000000000000141,0.1000000000000014,0.10000000000000157,0.10000000000000216,0.10000000000000225,0.10000000000000145,0.10000000000000406,0.10000000000000416
582050,0.10000000000000084,0.1000000000000013,0.10000000000000063,0.10000000000000121,0.10000000000000213,0.10000000000000127,0.10000000000000141,0.10000000000000066,0.10000000000000238,0.10000000000000188
582550,0.10000000000000074,0.10000000000000066,0.1000000000000005,0.10000000000000088,0.10000000000000164,0.10000000000000103,0.10000000000000066,0.10000000000000049,0.10000000000000163,0.10000000000000132
583050,0.10000000000000042,0.1000000000000005,0.10000000000000027,0.10000000000000028,0.1000000000000006,0.10000000000000034,0.1000000000000006,0.10000000000000038,0.10000000000000057,0.10000000000000077
583550,0.10000000000000012,0.10000000000000024,0.1000000000000002,0.10000000000000023,0.1000000000000005,0.10000000000000037,0.10000000000000031,0.10000000000000021,0.10000000000000046,0.10000000000000031
584050,0.10000000000000016,0.10000000000000009,0.10000000000000012,0.1000000000000001,0.1000000000000002,0.10000000000000012,0.10000000000000024,0.10000000000000003,0.10000000000000016,0.10000000000000023
584550,0.10000000000000005,0.10000000000000003,0.10000000000000005,0.10000000000000007,0.10000000000000009,0.10000000000000007,0.10000000000000012,0.10000000000000009,0.10000000000000013,0.10000000000000007
585050,0.10000000000000002,0.10000000000000003,0.10000000000000005,0.10000000000000006,0.10000000000000003,0.10000000000000006,0.10000000000000006,0.10000000000000005,0.10000000000000009,0.10000000000000005
585550,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000005,0.10000000000000003,0.10000000000000003,0.10000000000000003,0.10000000000000003,0.10000000000000003,0.10000000000000005
586050,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000003,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002
586550,0.1,0.1,0.1,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.1,0.1,0.10000000000000002
587050,0.10000000000000002,0.1,0.1,0.1,0.10000000000000002,0.1,0.1,0.1,0.10000000000000002,0.1
587550,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
588050,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
588550,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
589050,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
589550,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
590050,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
590550,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
591050,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
591550,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
592050,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
592550,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
593050,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
593550,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
594050,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
594550,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
595050,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
595550,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
596050,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
596550,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
597050,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
597550,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
598050,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
598550,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
599050,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
599550,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
600000,37.32336376664593,25.3254879401364,35.702104798316356,22.288245436819707,14.690344853232672,22.35453259043976,26.76795023674073,26.736209042373975,46.011578214756824,14.53101593871857
600050,37.32336376664593,25.3254879401364,20.649445503400816,22.288245436819707,14.690344853232672,22.35453259043976,18.087554705877615,26.736209042373975,25.298068658161498,14.53101593871857
600550,12.270369249228128,8.494161266972275,22.39735180014703,12.188350131355739,13.472193403140846,10.023311882071486,15.137215822649393,6.289013174081858,10.203198192343297,14.265527451919892
601050,6.672184719991563,4.849886173900102,3.619759219883017,6.95476034340879,2.13738649731506,3.846278220019522,9.330641039060533,4.737114022963517,2.814640514849041,11.819861852579406
601550,2.396803555854753,3.8495299624476993,2.6363379461526693,5.943510516484874,2.13738649731506,1.8428059206250968,3.4240661751580825,3.0006409771080382,2.814640514849041,4.844076439311398
602050,1.4474455951390999,2.163542075531994,1.9551307746527602,2.649202686398077,1.4823667736975343,1.8428059206250968,1.9022369089791054,1.804568289960242,1.8003105613941677,2.95761014156118
602550,0.9253004882133278,0.9443675557743895,0.5931970787177087,1.4147912166585597,1.3884681673699046,0.7426337216204129,1.7105682266986146,1.3733274743184911,0.8595437016549431,1.9250073134015464
603050,0.7251229985537185,0.7757615071550498,0.5123070637659046,0.9453218544133548,0.5197499855803638,0.5700572144195006,0.6707492297572395,0.724208128266839,0.7049604438064536,0.8354190597693814
603550,0.4988137692430551,0.4541047372439996,0.5200584584441326,0.41479357744334444,0.2706909900646692,0.4047540958151167,0.44600906875068635,0.40035864823087586,0.3084157537584806,0.5965394276290191
604050,0.1678754489318237,0.2229598367000229,0.27608381381028824,0.19783384329211293,0.21165507043742218,0.20367199140844136,0.2684630689777171,0.2721502318726726,0.2407261860781878,0.39931044274651695
604550,0.19931246300733668,0.16002627610747153,0.24877704206323695,0.21396125000577546,0.21165507043742218,0.20677867559121438,0.17856741846936752,0.251103907242341,0.21521387073389506,0.2944171334622575
605050,0.13637167764697558,0.12719475007191877,0.16709900312616197,0.13598800651830534,0.13146683863293207,0.15258670546187297,0.16320632570786278,0.1720978325558955,0.17031963584731075,0.1507453766426257
605550,0.13637167764697558,0.12944379290495847,0.12861705710556237,0.12910053826549195,0.11913798941716064,0.12746362355927524,0.11171699173538059,0.12458470063086548,0.11739595820591535,0.1507453766426257
606050,0.10944112430392738,0.12280470063920333,0.12678310500430784,0.11502439917297372,0.11252568539061669,0.11809705590206625,0.11349253195262952,0.12458470063086548,0.12228588298693152,0.12832998758208833
606550,0.10788082015353673,0.1121475232477377,0.10786045417583971,0.10928281113992035,0.1100785009348161,0.10873911419915208,0.10605626459064159,0.11635193933332734,0.11402270332727737,0.11333185176832002
607050,0.1053540162081425,0.10707149969936716,0.10469568731504023,0.10494507652524644,0.10276998273398293,0.10572808377804074,0.10312652580780475,0.10377518682441007,0.10465867535648211,0.11139492772660958
607550,0.10219318283848193,0.10383912733117875,0.10242521669210437,0.10390519900125568,0.10174113434729865,0.10126317074262564,0.1025825996338038,0.10401384514484203,0.10316204855635716,0.10529235246220958
608050,0.10146127535576804,0.10139694296996818,0.10192274357929025,0.10202365225878295,0.10189301837265227,0.10080644568830781,0.10188544103385606,0.1020543763951962,0.10190420772861264,0.10220456326323124
608550,0.10100433706720159,0.10104741557144008,0.10096517595345626,0.10186222906111884,0.10079712390859634,0.1003865178347378,0.10089069452135481,0.10089011554430997,0.10125595920103735,0.10204279391322131
609050,0.10034747011951324,0.10044639845004634,0.10044082018754602,0.10017919468798783,0.1005341355088953,0.1004150028202395,0.10055180491176492,0.10048370620793165,0.10058040501225174,0.10090686061836959
609550,0.10017865586634644,0.10029317400366392,0.1004932420181354,0.1003719291172113,0.10031764804274665,0.10013615065328646,0.1004095613369868,0.1002508461993879,0.10025471633365816,0.10034812841732758
610050,0.10017865586634644,0.10016430396874322,0.10018009082010718,0.10022073645103745,0.10011939157765429,0.10013615065328646,0.10005789915408993,0.10011946352624859,0.10012927153550702,0.10018500625808933
610550,0.10010346125986451,0.10005256487418325,0.10007902199631244,0.10017250495477423,0.10012286681687592,0.1000827715731228,0.10008517603724282,0.10007720517587582,0.10010582944444231,0.10019677797311564
611050,0.10007502027885731,0.10002021851336784,0.10009052178513643,0.1000456449249929,0.10005022741002999,0.10006246817574833,0.10004778118722497,0.10007199696240976,0.100071146211196,0.10005678543606857
611550,0.10002928498495002,0.10002383656803801,0.1000615612758006,0.10003796017937536,0.10001782945555818,0.100025080260956,0.10004250123696508,0.1000350580870902,0.10002104499884187,0.10005052570449072
612050,0.10002836073127115,0.10000804345143179,0.10003045809197648,0.1000393359967313,0.10000956784744341,0.10001561869029009,0.10000792502200714,0.10001187798487372,0.10001266365140561,0.10001063317649446
612550,0.10001335566742792,0.10000583367603536,0.10001463201389121,0.100018485840026,0.10000571072309716,0.10000729662991527,0.10000792502200714,0.10001005437352446,0.10000772627264708,0.10001768306452632
613050,0.10000459013187288,0.10000689671796183,0.10000751236131615,0.10000768091494137,0.10000567413971073,0.10000320975890874,0.10000499727756096,0.1000025829867237,0.10000294866965882,0.10001298094761545
613550,0.10000308064818904,0.100004178357809,0.10000401165391663,0.10000175919723016,0.10000379199042465,0.10000277651961291,0.10000308892576074,0.1000025829867237,0.10000233190454927,0.10000522514669044
614050,0.10000147264386255,0.10000167776666795,0.10000160117446003,0.10000240089954254,0.1000022558490309,0.10000135282719452,0.10000075818338455,0.1000014862797229,0.100001248061917,0.10000175944274906
614550,0.10000114020045496,0.10000065182079126,0.10000190702805693,0.1000013718805074,0.1000005448702171,0.1000008014128171,0.10000075818338455,0.1000012434026712,0.10000075060690064,0.10000162836425817
615050,0.100000661295842,0.10000033981642276,0.10000035842925718,0.10000089124931422,0.10000059207608217,0.10000020801999497,0.10000056511613185,0.10000066980169296,0.10000050332982602,0.10000071922244201
615550,0.10000028018577439,0.10000014434550064,0.1000002829665014,0.10000030960300628,0.10000014546760641,0.10000019171767288,0.100000382655979,0.10000038694795275,0.10000024897769452,0.10000029390025644
616050,0.10000007374240802,0.10000007706321262,0.10000018409863787,0.10000028489577363,0.10000022814187733,0.10000007976878197,0.10000022767451823,0.10000014849005719,0.10000014117989689,0.10000011466949392
616550,0.10000008022685226,0.10000006526220821,0.10000005005323304,0.10000013363399557,0.10000008227058138,0.10000005831564059,0.10000012112898488,0.10000011131210447,0.10000011568373442,0.10000020900605992
617050,0.10000003640388769,0.10000002197238939,0.10000004667723583,0.10000005999588173,0.10000003111117102,0.1000000292308469,0.10000006049024136,0.10000004783875077,0.10000004522049116,0.10000006690336578
617550,0.1000000436900905,0.10000001226393128,0.10000002939702975,0.10000003872092318,0.1000000384188249,0.10000002055651122,0.10000003959972296,0.10000002151373505,0.10000001483779468,0.10000003589616722
618050,0.10000001156057299,0.10000001166167735,0.10000001664857845,0.10000002375128654,0.10000001561627168,0.10000001998109445,0.10000001399319977,0.1000000124142954,0.10000001186287362,0.10000002746855126
618550,0.10000000695398402,0.10000001053380718,0.10000000830204961,0.10000001162132244,0.10000000652927883,0.10000000683072716,0.10000001113386989,0.10000000484942465,0.10000000914463025,0.10000001746589145
619050,0.10000000469495411,0.10000000217654838,0.1000000066798991,0.10000000594070713,0.10000000282049926,0.1000000053888785,0.10000000585079687,0.10000000484942465,0.10000000426915875,0.10000000996730378
619550,0.10000000229867753,0.10000000369179589,0.10000000375571477,0.10000000663044985,0.10000000256999932,0.10000000242635759,0.1000000046023419,0.10000000365081384,0.10000000313003826,0.1000000023343006
620050,0.10000000165452053,0.10000000135317721,0.10000000175200356,0.10000000100271225,0.10000000172375885,0.10000000192341403,0.10000000339432066,0.10000000161335149,0.10000000159299231,0.1000000023343006
620550,0.10000000112955668,0.10000000075805325,0.10000000088366263,0.10000000105254976,0.10000000116544837,0.10000000063597125,0.10000000121199049,0.10000000087768207,0.10000000092614446,0.10000000091884856
621050,0.10000000079830082,0.1000000003860583,0.10000000066019633,0.10000000041586117,0.10000000044072514,0.10000000043556191,0.10000000094466507,0.1000000004762648,0.10000000039965337,0.10000000075597838
621550,0.10000000029564646,0.10000000014621112,0.10000000016167003,0.10000000040226921,0.10000000014674579,0.10000000024329168,0.10000000076431555,0.10000000025678688,0.10000000031197749,0.10000000060884444
622050,0.10000000024380173,0.10000000015237344,0.10000000016196024,0.10000000008746357,0.10000000012842096,0.10000000011672634,0.10000000032995073,0.10000000016244773,0.10000000013278165,0.10000000033035103
622550,0.10000000011993106,0.10000000006081526,0.10000000012523777,0.10000000007656548,0.1000000001550621,0.10000000003735855,0.10000000007037547,0.1000000000740916,0.10000000008139627,0.10000000018885408
623050,0.1000000000436729,0.10000000002936991,0.10000000003395962,0.10000000009579792,0.10000000005856448,0.10000000003243223,0.10000000007037547,0.10000000004352268,0.10000000003756977,0.10000000008172684
623550,0.10000000003852538,0.10000000001004232,0.10000000002304499,0.10000000003063896,0.10000000004580221,0.10000000002039544,0.10000000001701988,0.10000000002185146,0.10000000002531714,0.10000000005330094
624050,0.10000000002677749,0.10000000001354538,0.10000000001818186,0.10000000002687172,0.10000000001721472,0.10000000002039544,0.10000000001701988,0.10000000000556154,0.10000000001694564,0.10000000002567207
624550,0.10000000001074667,0.10000000000966303,0.10000000001340029,0.10000000001559108,0.10000000001721472,0.10000000000911925,0.10000000001660218,0.10000000000556154,0.10000000000899846,0.100000000014494
625050,0.10000000000438239,0.10000000000346398,0.10000000000322806,0.10000000000610992,0.10000000000557747,0.10000000000436246,0.10000000000744691,0.10000000000234237,0.10000000000350358,0.10000000001008787
625550,0.10000000000335779,0.10000000000312939,0.1000000000026823,0.10000000000538217,0.10000000000379275,0.1000000000019398,0.10000000000435551,0.1000000000032209,0.10000000000335943,0.10000000000558276
626050,0.1000000000023524,0.10000000000071288,0.10000000000181719,0.10000000000216276,0.10000000000379275,0.10000000000121581,0.10000000000277408,0.10000000000180484,0.1000000000008645,0.10000000000250943
626550,0.10000000000065025,0.10000000000066352,0.1000000000010303,0.10000000000084232,0.10000000000097908,0.1000000000006388,0.10000000000142831,0.10000000000074956,0.1000000000008216,0.10000000000160437
627050,0.10000000000025938,0.10000000000045112,0.10000000000075601,0.10000000000072616,0.10000000000056977,0.10000000000015201,0.10000000000069942,0.10000000000066697,0.10000000000068755,0.10000000000070595
627550,0.10000000000035249,0.10000000000007384,0.1000000000002931,0.10000000000063547,0.10000000000028088,0.10000000000012085,0.10000000000034978,0.10000000000043426,0.10000000000035643,0.10000000000032984
628050,0.10000000000013232,0.10000000000007384,0.10000000000027946,0.10000000000041721,0.10000000000013162,0.10000000000006784,0.10000000000022839,0.1000000000001653,0.10000000000016261,0.1000000000001511
